index norm
1 0.000396039603960396
2 0
3 0
4 0.99960396039604
5 0.99960396039604
6 0.99960396039604
7 0
8 0.326138613861386
9 0
10 0
11 0
12 0.99960396039604
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0.99960396039604
21 0
22 0
23 0.99960396039604
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0.99960396039604
36 0.99960396039604
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0.99960396039604
47 0
48 0
49 0.99960396039604
50 0
